rfid_tag,attendee_id,location_id,timestamp
R1030,A111,FOOD_COURT,2025-09-01T13:31:33
R1256,A384,HALL_C,2025-09-01T14:23:25
R1271,A268,HALL_A,2025-09-01T17:55:51
R1136,A241,HALL_B,2025-09-01T13:22:46
R1214,A196,HALL_C,2025-09-01T11:51:29
R1034,A114,FOOD_COURT,2025-09-01T17:46:27
R1022,A155,HALL_C,2025-09-01T13:44:10
R1026,A311,HALL_A,2025-09-01T17:35:42
R1196,A198,HALL_B,2025-09-01T08:25:38
R1265,A326,LOBBY,2025-09-01T09:14:27
R1218,A106,HALL_B,2025-09-01T16:44:21
R1195,A253,LOBBY,2025-09-01T17:00:41
R1227,A175,HALL_B,2025-09-01T08:10:43
R1254,A374,FOOD_COURT,2025-09-01T09:30:04
R1168,A277,HALL_A,2025-09-01T12:11:48
R1141,A373,HALL_A,2025-09-01T14:20:19
R1099,A337,LOBBY,2025-09-01T12:32:08
R1125,A246,LOBBY,2025-09-01T16:47:19
R1053,A266,HALL_C,2025-09-01T17:05:47
R1154,A327,HALL_B,2025-09-01T09:02:24
R1245,A198,HALL_C,2025-09-01T08:02:04
R1006,A230,LOBBY,2025-09-01T09:18:52
R1044,A161,HALL_C,2025-09-01T13:10:39
R1070,A220,HALL_C,2025-09-01T11:22:24
R1160,A338,LOBBY,2025-09-01T10:59:09
R1294,A286,FOOD_COURT,2025-09-01T09:08:51
R1081,A157,HALL_B,2025-09-01T13:53:43
R1223,A182,FOOD_COURT,2025-09-01T12:28:35
R1205,A326,LOBBY,2025-09-01T09:38:27
R1092,A259,LOBBY,2025-09-01T15:20:31
R1060,A301,FOOD_COURT,2025-09-01T17:48:43
R1030,A225,HALL_A,2025-09-01T10:39:59
R1273,A348,FOOD_COURT,2025-09-01T16:37:14
R1148,A399,FOOD_COURT,2025-09-01T08:10:44
R1070,A347,HALL_C,2025-09-01T13:14:46
R1214,A214,HALL_A,2025-09-01T14:11:15
R1081,A276,HALL_C,2025-09-01T12:55:41
R1131,A174,FOOD_COURT,2025-09-01T11:02:51
R1099,A287,FOOD_COURT,2025-09-01T11:45:20
R1216,A201,HALL_C,2025-09-01T15:08:07
R1205,A264,FOOD_COURT,2025-09-01T10:36:17
R1213,A110,HALL_B,2025-09-01T12:46:27
R1202,A141,HALL_A,2025-09-01T11:11:12
R1054,A231,HALL_C,2025-09-01T13:45:10
R1157,A239,HALL_A,2025-09-01T17:40:21
R1186,A350,HALL_C,2025-09-01T16:14:53
R1026,A308,HALL_B,2025-09-01T09:25:09
R1021,A295,FOOD_COURT,2025-09-01T11:02:11
R1169,A270,HALL_B,2025-09-01T10:39:50
R1154,A132,FOOD_COURT,2025-09-01T11:49:33
R1170,A133,FOOD_COURT,2025-09-01T09:49:20
R1235,A198,LOBBY,2025-09-01T10:40:47
R1016,A146,LOBBY,2025-09-01T08:26:11
R1020,A226,LOBBY,2025-09-01T11:53:49
R1079,A228,HALL_A,2025-09-01T13:31:10
R1174,A255,HALL_A,2025-09-01T11:24:16
R1150,A346,HALL_A,2025-09-01T14:46:21
R1266,A167,HALL_C,2025-09-01T11:31:53
R1174,A349,LOBBY,2025-09-01T17:18:03
R1234,A126,LOBBY,2025-09-01T12:14:50
R1254,A101,FOOD_COURT,2025-09-01T09:20:53
R1038,A175,FOOD_COURT,2025-09-01T10:08:43
R1297,A255,FOOD_COURT,2025-09-01T10:04:26
R1089,A106,HALL_C,2025-09-01T15:44:27
R1192,A281,LOBBY,2025-09-01T14:28:11
R1078,A175,HALL_A,2025-09-01T16:08:12
R1117,A236,HALL_B,2025-09-01T15:36:57
R1279,A355,FOOD_COURT,2025-09-01T17:00:01
R1139,A356,HALL_C,2025-09-01T11:39:53
R1242,A151,LOBBY,2025-09-01T08:30:10
R1292,A108,HALL_C,2025-09-01T13:04:08
R1047,A228,HALL_A,2025-09-01T09:28:57
R1294,A283,HALL_B,2025-09-01T12:40:35
R1049,A204,HALL_B,2025-09-01T08:26:55
R1232,A158,LOBBY,2025-09-01T10:59:18
R1066,A218,LOBBY,2025-09-01T11:12:12
R1086,A164,HALL_A,2025-09-01T08:00:48
R1225,A252,HALL_B,2025-09-01T13:35:28
R1178,A281,FOOD_COURT,2025-09-01T10:36:14
R1146,A292,LOBBY,2025-09-01T12:30:46
R1057,A327,HALL_C,2025-09-01T09:36:51
R1210,A345,FOOD_COURT,2025-09-01T13:56:21
R1220,A251,FOOD_COURT,2025-09-01T10:53:53
R1196,A387,FOOD_COURT,2025-09-01T15:55:45
R1270,A115,LOBBY,2025-09-01T16:52:52
R1158,A360,HALL_A,2025-09-01T16:37:55
R1290,A115,HALL_B,2025-09-01T17:57:21
R1268,A313,FOOD_COURT,2025-09-01T16:48:45
R1061,A150,HALL_C,2025-09-01T14:52:36
R1135,A326,HALL_A,2025-09-01T13:51:11
R1235,A198,HALL_B,2025-09-01T17:22:17
R1015,A205,HALL_B,2025-09-01T09:00:40
R1114,A191,FOOD_COURT,2025-09-01T09:42:47
R1212,A386,HALL_A,2025-09-01T16:17:16
R1207,A251,LOBBY,2025-09-01T10:51:37
R1028,A275,HALL_C,2025-09-01T08:16:26
R1061,A283,HALL_B,2025-09-01T15:06:51
R1133,A112,HALL_B,2025-09-01T10:50:23
R1091,A338,FOOD_COURT,2025-09-01T09:17:14
R1230,A269,HALL_A,2025-09-01T16:21:49
R1076,A119,LOBBY,2025-09-01T10:50:04
R1150,A191,HALL_C,2025-09-01T13:10:24
R1042,A143,HALL_C,2025-09-01T12:05:16
R1182,A160,HALL_A,2025-09-01T08:13:45
R1198,A218,HALL_A,2025-09-01T11:54:53
R1047,A400,HALL_C,2025-09-01T10:29:59
R1195,A376,HALL_C,2025-09-01T10:10:25
R1249,A165,HALL_C,2025-09-01T15:06:56
R1034,A281,HALL_B,2025-09-01T10:02:12
R1227,A112,FOOD_COURT,2025-09-01T16:18:17
R1167,A243,HALL_A,2025-09-01T15:01:22
R1049,A285,HALL_A,2025-09-01T10:16:36
R1067,A335,LOBBY,2025-09-01T16:35:33
R1076,A258,HALL_A,2025-09-01T09:35:47
R1093,A199,FOOD_COURT,2025-09-01T08:52:18
R1215,A297,FOOD_COURT,2025-09-01T09:14:21
R1183,A156,LOBBY,2025-09-01T10:04:41
R1073,A185,LOBBY,2025-09-01T12:35:31
R1262,A240,HALL_B,2025-09-01T11:35:45
R1258,A366,HALL_C,2025-09-01T11:39:37
R1129,A106,HALL_B,2025-09-01T12:25:19
R1144,A275,FOOD_COURT,2025-09-01T10:24:03
R1284,A366,HALL_A,2025-09-01T09:31:16
R1289,A308,HALL_A,2025-09-01T11:06:00
R1272,A200,HALL_C,2025-09-01T11:45:10
R1142,A168,HALL_C,2025-09-01T17:02:57
R1232,A209,HALL_B,2025-09-01T14:01:03
R1223,A395,FOOD_COURT,2025-09-01T09:14:37
R1110,A264,HALL_C,2025-09-01T15:31:03
R1216,A258,HALL_A,2025-09-01T10:00:31
R1251,A155,HALL_B,2025-09-01T13:38:37
R1254,A163,HALL_A,2025-09-01T15:32:12
R1200,A293,HALL_A,2025-09-01T16:35:21
R1043,A145,LOBBY,2025-09-01T12:19:33
R1030,A145,FOOD_COURT,2025-09-01T13:36:11
R1208,A106,FOOD_COURT,2025-09-01T17:24:37
R1220,A193,HALL_C,2025-09-01T09:57:30
R1114,A215,LOBBY,2025-09-01T13:53:24
R1067,A196,FOOD_COURT,2025-09-01T17:14:24
R1150,A324,FOOD_COURT,2025-09-01T10:40:11
R1023,A367,HALL_A,2025-09-01T11:56:03
R1009,A379,LOBBY,2025-09-01T15:18:35
R1143,A143,FOOD_COURT,2025-09-01T10:11:26
R1015,A150,HALL_B,2025-09-01T17:47:09
R1194,A176,LOBBY,2025-09-01T11:56:49
R1187,A227,HALL_A,2025-09-01T11:51:39
R1094,A202,LOBBY,2025-09-01T15:46:28
R1001,A132,HALL_A,2025-09-01T16:24:05
R1019,A343,FOOD_COURT,2025-09-01T10:27:05
R1281,A187,LOBBY,2025-09-01T16:06:44
R1149,A289,FOOD_COURT,2025-09-01T17:09:35
R1012,A235,FOOD_COURT,2025-09-01T10:58:15
R1054,A274,HALL_B,2025-09-01T09:13:36
R1077,A345,FOOD_COURT,2025-09-01T16:17:13
R1064,A218,FOOD_COURT,2025-09-01T10:01:53
R1165,A190,FOOD_COURT,2025-09-01T12:30:52
R1211,A328,HALL_C,2025-09-01T12:29:14
R1111,A160,HALL_A,2025-09-01T15:30:57
R1138,A265,FOOD_COURT,2025-09-01T10:16:14
R1044,A189,HALL_C,2025-09-01T09:11:55
R1166,A382,HALL_A,2025-09-01T13:07:57
R1238,A385,HALL_C,2025-09-01T16:33:17
R1155,A163,LOBBY,2025-09-01T10:08:38
R1177,A324,FOOD_COURT,2025-09-01T15:36:42
R1287,A190,HALL_A,2025-09-01T16:35:59
R1170,A249,HALL_C,2025-09-01T10:23:31
R1275,A143,LOBBY,2025-09-01T16:14:45
R1223,A115,FOOD_COURT,2025-09-01T16:08:33
R1072,A333,LOBBY,2025-09-01T10:33:45
R1216,A388,HALL_C,2025-09-01T17:27:03
R1071,A264,FOOD_COURT,2025-09-01T09:17:32
R1196,A136,FOOD_COURT,2025-09-01T11:55:47
R1126,A154,FOOD_COURT,2025-09-01T16:08:55
R1224,A269,LOBBY,2025-09-01T12:38:08
R1066,A170,HALL_C,2025-09-01T11:42:11
R1069,A400,HALL_B,2025-09-01T12:30:53
R1296,A369,FOOD_COURT,2025-09-01T16:39:54
R1017,A219,HALL_C,2025-09-01T11:01:58
R1021,A366,LOBBY,2025-09-01T11:29:26
R1116,A239,HALL_A,2025-09-01T13:19:22
R1027,A264,LOBBY,2025-09-01T13:40:12
R1109,A300,FOOD_COURT,2025-09-01T09:11:16
R1091,A125,LOBBY,2025-09-01T10:34:08
R1025,A358,LOBBY,2025-09-01T11:48:27
R1156,A260,HALL_C,2025-09-01T12:13:45
R1025,A334,FOOD_COURT,2025-09-01T16:38:47
R1190,A315,HALL_A,2025-09-01T10:37:08
R1092,A228,LOBBY,2025-09-01T09:09:40
R1241,A111,HALL_A,2025-09-01T09:31:39
R1149,A266,HALL_C,2025-09-01T16:18:51
R1282,A389,HALL_B,2025-09-01T10:53:28
R1200,A188,HALL_A,2025-09-01T14:23:57
R1208,A150,HALL_A,2025-09-01T14:42:03
R1083,A166,HALL_A,2025-09-01T09:20:46
R1078,A309,HALL_B,2025-09-01T17:06:21
R1286,A146,HALL_C,2025-09-01T15:05:21
R1061,A132,HALL_C,2025-09-01T12:07:08
R1156,A242,FOOD_COURT,2025-09-01T08:19:24
R1014,A377,LOBBY,2025-09-01T14:39:09
R1103,A315,HALL_A,2025-09-01T15:42:01
R1101,A237,LOBBY,2025-09-01T17:51:59
R1291,A192,HALL_A,2025-09-01T08:31:18
R1268,A160,HALL_A,2025-09-01T09:25:36
R1070,A304,HALL_A,2025-09-01T14:20:07
R1026,A165,HALL_A,2025-09-01T11:11:34
R1024,A370,HALL_C,2025-09-01T11:08:23
R1071,A262,HALL_A,2025-09-01T14:14:55
R1024,A181,HALL_C,2025-09-01T09:02:34
R1077,A339,HALL_A,2025-09-01T15:07:33
R1147,A299,HALL_B,2025-09-01T12:57:52
R1175,A178,HALL_C,2025-09-01T15:59:34
R1225,A147,HALL_A,2025-09-01T10:36:48
R1215,A183,FOOD_COURT,2025-09-01T17:29:08
R1280,A271,HALL_B,2025-09-01T10:06:02
R1183,A201,HALL_A,2025-09-01T10:20:50
R1097,A328,HALL_B,2025-09-01T10:48:38
R1032,A223,HALL_A,2025-09-01T12:43:11
R1005,A264,LOBBY,2025-09-01T12:57:28
R1038,A178,HALL_A,2025-09-01T17:14:51
R1191,A400,FOOD_COURT,2025-09-01T09:02:57
R1254,A242,FOOD_COURT,2025-09-01T11:22:46
R1231,A314,FOOD_COURT,2025-09-01T08:21:01
R1074,A207,HALL_A,2025-09-01T10:47:30
R1228,A165,HALL_A,2025-09-01T12:06:07
R1053,A393,LOBBY,2025-09-01T09:26:53
R1192,A221,HALL_C,2025-09-01T09:08:45
R1249,A249,HALL_B,2025-09-01T14:35:45
R1253,A271,FOOD_COURT,2025-09-01T13:46:17
R1241,A211,HALL_A,2025-09-01T16:31:52
R1205,A327,HALL_B,2025-09-01T11:30:07
R1160,A224,HALL_B,2025-09-01T15:22:47
R1136,A245,HALL_C,2025-09-01T10:10:18
R1283,A353,FOOD_COURT,2025-09-01T15:41:19
R1188,A257,HALL_A,2025-09-01T12:04:15
R1086,A118,FOOD_COURT,2025-09-01T15:39:02
R1022,A330,HALL_A,2025-09-01T09:36:31
R1248,A314,LOBBY,2025-09-01T12:46:04
R1038,A156,HALL_B,2025-09-01T14:28:43
R1278,A122,HALL_C,2025-09-01T10:05:48
R1080,A322,HALL_C,2025-09-01T11:56:56
R1141,A345,HALL_C,2025-09-01T09:27:02
R1217,A163,HALL_A,2025-09-01T12:07:58
R1259,A171,HALL_C,2025-09-01T09:33:08
R1267,A326,LOBBY,2025-09-01T17:34:20
R1212,A155,HALL_A,2025-09-01T15:36:19
R1060,A248,LOBBY,2025-09-01T16:02:50
R1068,A210,HALL_A,2025-09-01T10:32:45
R1176,A135,LOBBY,2025-09-01T09:16:16
R1060,A251,HALL_A,2025-09-01T13:33:15
R1287,A140,HALL_C,2025-09-01T13:07:12
R1257,A342,HALL_A,2025-09-01T10:30:52
R1068,A201,HALL_A,2025-09-01T17:00:20
R1045,A204,FOOD_COURT,2025-09-01T11:13:17
R1244,A162,HALL_A,2025-09-01T13:19:04
R1067,A190,HALL_A,2025-09-01T13:41:53
R1275,A216,HALL_A,2025-09-01T16:23:58
R1053,A288,HALL_B,2025-09-01T09:10:56
R1246,A104,HALL_A,2025-09-01T17:43:13
R1164,A238,HALL_B,2025-09-01T14:44:29
R1299,A137,HALL_C,2025-09-01T13:39:51
R1075,A363,LOBBY,2025-09-01T16:32:46
R1280,A172,HALL_B,2025-09-01T10:07:35
R1269,A363,HALL_A,2025-09-01T12:59:27
R1272,A207,HALL_A,2025-09-01T11:46:30
R1105,A106,HALL_A,2025-09-01T17:15:24
R1159,A395,HALL_C,2025-09-01T11:03:58
R1169,A321,HALL_A,2025-09-01T16:59:35
R1054,A250,HALL_C,2025-09-01T15:34:36
R1066,A204,LOBBY,2025-09-01T15:05:13
R1249,A364,HALL_C,2025-09-01T15:06:14
R1050,A191,HALL_B,2025-09-01T17:33:05
R1026,A379,FOOD_COURT,2025-09-01T12:31:40
R1008,A186,HALL_A,2025-09-01T08:26:04
R1257,A164,HALL_C,2025-09-01T09:05:54
R1045,A371,HALL_A,2025-09-01T12:04:46
R1159,A380,HALL_B,2025-09-01T08:09:26
R1049,A237,LOBBY,2025-09-01T17:31:40
R1205,A267,LOBBY,2025-09-01T12:08:00
R1264,A327,LOBBY,2025-09-01T11:42:47
R1196,A126,HALL_B,2025-09-01T08:57:16
R1134,A206,HALL_C,2025-09-01T09:17:50
R1274,A314,HALL_B,2025-09-01T11:00:51
R1079,A193,LOBBY,2025-09-01T08:28:24
R1192,A298,HALL_C,2025-09-01T13:37:33
R1046,A307,HALL_A,2025-09-01T09:15:53
R1278,A217,HALL_A,2025-09-01T08:55:20
R1037,A204,HALL_C,2025-09-01T15:41:00
R1074,A363,HALL_C,2025-09-01T09:46:25
R1284,A205,LOBBY,2025-09-01T08:31:03
R1015,A242,HALL_B,2025-09-01T16:08:13
R1011,A108,FOOD_COURT,2025-09-01T10:23:29
R1009,A182,HALL_C,2025-09-01T16:48:41
R1004,A148,FOOD_COURT,2025-09-01T08:19:22
R1121,A142,HALL_B,2025-09-01T09:40:28
R1267,A149,HALL_C,2025-09-01T09:06:46
R1261,A220,LOBBY,2025-09-01T08:08:22
R1245,A360,LOBBY,2025-09-01T08:03:00
R1273,A102,FOOD_COURT,2025-09-01T15:57:14
R1169,A350,HALL_B,2025-09-01T11:30:18
R1213,A306,HALL_B,2025-09-01T16:51:15
R1276,A396,HALL_A,2025-09-01T12:24:13
R1189,A290,HALL_B,2025-09-01T10:47:49
R1003,A278,HALL_B,2025-09-01T12:23:48
R1231,A214,HALL_B,2025-09-01T16:25:35
R1067,A190,HALL_A,2025-09-01T14:44:11
R1052,A178,HALL_B,2025-09-01T17:52:09
R1190,A185,HALL_B,2025-09-01T08:12:37
R1286,A114,HALL_B,2025-09-01T14:54:48
R1242,A154,HALL_A,2025-09-01T12:42:38
R1257,A257,LOBBY,2025-09-01T14:56:03
R1043,A186,FOOD_COURT,2025-09-01T17:50:24
R1266,A366,HALL_B,2025-09-01T10:48:17
R1128,A289,HALL_B,2025-09-01T10:44:34
R1110,A383,HALL_B,2025-09-01T09:17:41
R1084,A332,HALL_B,2025-09-01T16:09:45
R1012,A133,HALL_A,2025-09-01T12:19:55
R1063,A396,LOBBY,2025-09-01T10:47:47
R1081,A377,FOOD_COURT,2025-09-01T13:14:34
R1028,A199,HALL_B,2025-09-01T14:12:41
R1178,A196,HALL_A,2025-09-01T16:40:54
R1237,A271,HALL_A,2025-09-01T08:34:10
R1281,A347,HALL_B,2025-09-01T11:09:32
R1219,A128,HALL_B,2025-09-01T15:09:16
R1085,A376,LOBBY,2025-09-01T16:32:47
R1295,A186,HALL_C,2025-09-01T17:29:38
R1030,A280,HALL_B,2025-09-01T11:36:44
R1262,A365,HALL_B,2025-09-01T13:42:39
R1259,A310,HALL_C,2025-09-01T11:25:28
R1298,A368,HALL_A,2025-09-01T11:14:15
R1002,A276,HALL_B,2025-09-01T10:05:36
R1256,A243,LOBBY,2025-09-01T15:18:52
R1018,A383,HALL_B,2025-09-01T09:53:31
R1002,A323,LOBBY,2025-09-01T09:59:36
R1169,A204,FOOD_COURT,2025-09-01T16:09:12
R1291,A390,HALL_B,2025-09-01T10:19:44
R1288,A190,HALL_A,2025-09-01T10:06:50
R1240,A102,FOOD_COURT,2025-09-01T16:06:59
R1191,A190,HALL_A,2025-09-01T08:47:49
R1016,A124,HALL_B,2025-09-01T17:00:30
R1020,A317,HALL_B,2025-09-01T15:12:11
R1100,A250,HALL_B,2025-09-01T11:56:52
R1203,A228,HALL_C,2025-09-01T15:50:28
R1244,A289,FOOD_COURT,2025-09-01T16:57:01
R1210,A186,HALL_C,2025-09-01T16:44:08
R1144,A255,HALL_C,2025-09-01T12:27:42
R1131,A344,HALL_A,2025-09-01T08:25:29
R1123,A350,LOBBY,2025-09-01T13:28:42
R1113,A129,HALL_C,2025-09-01T15:53:09
R1136,A326,HALL_A,2025-09-01T15:04:45
R1023,A202,LOBBY,2025-09-01T16:17:31
R1214,A136,HALL_B,2025-09-01T17:48:28
R1022,A350,HALL_C,2025-09-01T17:59:29
R1220,A207,LOBBY,2025-09-01T10:53:44
R1224,A318,HALL_A,2025-09-01T13:32:13
R1157,A250,HALL_A,2025-09-01T11:39:43
R1116,A148,HALL_A,2025-09-01T08:00:01
R1072,A108,FOOD_COURT,2025-09-01T16:02:06
R1152,A259,HALL_B,2025-09-01T10:49:48
R1264,A332,LOBBY,2025-09-01T14:57:03
R1010,A153,LOBBY,2025-09-01T17:51:32
R1229,A142,LOBBY,2025-09-01T12:36:43
R1281,A270,HALL_A,2025-09-01T10:51:47
R1059,A204,HALL_A,2025-09-01T15:55:26
R1279,A269,FOOD_COURT,2025-09-01T09:06:22
R1254,A225,HALL_B,2025-09-01T14:17:51
R1084,A399,FOOD_COURT,2025-09-01T13:00:57
R1220,A223,HALL_B,2025-09-01T11:17:35
R1032,A167,HALL_A,2025-09-01T14:24:02
R1098,A254,FOOD_COURT,2025-09-01T09:45:56
R1230,A117,HALL_A,2025-09-01T14:45:22
R1125,A185,HALL_A,2025-09-01T14:07:16
R1192,A318,HALL_A,2025-09-01T13:24:27
R1162,A161,LOBBY,2025-09-01T13:42:56
R1162,A268,LOBBY,2025-09-01T12:24:20
R1118,A370,HALL_A,2025-09-01T10:59:28
R1122,A101,FOOD_COURT,2025-09-01T12:32:52
R1007,A233,HALL_B,2025-09-01T11:58:38
R1028,A259,HALL_B,2025-09-01T09:49:55
R1153,A129,FOOD_COURT,2025-09-01T15:46:04
R1167,A372,HALL_B,2025-09-01T14:31:59
R1205,A156,HALL_B,2025-09-01T17:59:03
R1214,A265,LOBBY,2025-09-01T11:23:33
R1176,A127,FOOD_COURT,2025-09-01T09:57:23
R1100,A269,HALL_A,2025-09-01T17:12:11
R1023,A314,FOOD_COURT,2025-09-01T11:38:51
R1275,A229,HALL_A,2025-09-01T10:09:26
R1033,A292,HALL_C,2025-09-01T13:57:53
R1203,A245,FOOD_COURT,2025-09-01T14:17:20
R1212,A259,HALL_A,2025-09-01T12:33:16
R1008,A252,FOOD_COURT,2025-09-01T12:23:23
R1180,A288,FOOD_COURT,2025-09-01T17:33:44
R1285,A128,FOOD_COURT,2025-09-01T09:33:14
R1274,A347,HALL_C,2025-09-01T12:28:13
R1189,A210,HALL_A,2025-09-01T12:53:46
R1051,A156,FOOD_COURT,2025-09-01T15:39:40
R1193,A277,HALL_C,2025-09-01T08:41:09
R1182,A111,LOBBY,2025-09-01T17:04:50
R1087,A270,LOBBY,2025-09-01T12:46:08
R1139,A209,HALL_A,2025-09-01T08:23:54
R1072,A234,HALL_A,2025-09-01T12:10:10
R1163,A262,HALL_A,2025-09-01T09:34:33
R1076,A381,HALL_B,2025-09-01T17:24:10
R1175,A255,FOOD_COURT,2025-09-01T09:30:55
R1244,A231,FOOD_COURT,2025-09-01T08:06:30
R1132,A134,HALL_C,2025-09-01T13:02:20
R1037,A171,HALL_B,2025-09-01T15:05:37
R1180,A254,HALL_B,2025-09-01T16:02:16
R1268,A179,LOBBY,2025-09-01T17:08:29
R1143,A222,HALL_C,2025-09-01T10:31:02
R1085,A341,HALL_B,2025-09-01T08:31:20
R1216,A316,HALL_C,2025-09-01T10:57:29
R1146,A202,LOBBY,2025-09-01T12:29:09
R1006,A369,LOBBY,2025-09-01T09:15:14
R1197,A315,LOBBY,2025-09-01T08:53:16
R1119,A139,HALL_A,2025-09-01T10:42:05
R1049,A170,HALL_B,2025-09-01T14:43:01
R1257,A256,HALL_C,2025-09-01T15:00:51
R1050,A230,FOOD_COURT,2025-09-01T08:25:22
R1022,A157,HALL_B,2025-09-01T14:41:07
R1118,A211,FOOD_COURT,2025-09-01T08:26:32
R1043,A145,LOBBY,2025-09-01T16:32:25
R1134,A369,HALL_A,2025-09-01T16:12:39
R1244,A295,FOOD_COURT,2025-09-01T17:02:45
R1228,A164,HALL_A,2025-09-01T13:20:13
R1023,A325,HALL_A,2025-09-01T08:56:46
R1268,A367,HALL_C,2025-09-01T15:54:24
R1014,A323,LOBBY,2025-09-01T14:25:03
R1259,A147,LOBBY,2025-09-01T08:34:57
R1011,A398,HALL_B,2025-09-01T16:35:27
R1098,A247,FOOD_COURT,2025-09-01T15:21:23
R1199,A235,FOOD_COURT,2025-09-01T13:40:54
R1220,A113,HALL_C,2025-09-01T17:10:51
R1066,A165,LOBBY,2025-09-01T12:33:38
R1107,A230,FOOD_COURT,2025-09-01T10:41:55
R1058,A165,FOOD_COURT,2025-09-01T14:03:25
R1045,A343,FOOD_COURT,2025-09-01T13:52:42
R1078,A367,FOOD_COURT,2025-09-01T13:17:06
R1234,A366,LOBBY,2025-09-01T08:30:47
R1144,A109,LOBBY,2025-09-01T10:08:34
R1294,A245,HALL_C,2025-09-01T12:14:31
R1293,A288,HALL_C,2025-09-01T11:01:44
R1207,A197,HALL_A,2025-09-01T10:31:56
R1107,A290,HALL_B,2025-09-01T10:09:01
R1257,A149,HALL_C,2025-09-01T08:22:49
R1096,A281,FOOD_COURT,2025-09-01T15:57:11
R1014,A225,HALL_C,2025-09-01T16:28:28
R1165,A249,HALL_A,2025-09-01T14:32:26
R1102,A113,HALL_C,2025-09-01T14:41:46
R1171,A244,FOOD_COURT,2025-09-01T14:09:52
R1023,A121,HALL_A,2025-09-01T16:52:14
R1014,A189,FOOD_COURT,2025-09-01T08:35:05
R1081,A374,HALL_B,2025-09-01T16:21:27
R1105,A315,LOBBY,2025-09-01T14:31:14
R1196,A394,HALL_A,2025-09-01T09:01:24
R1130,A134,LOBBY,2025-09-01T09:39:01
R1167,A354,HALL_A,2025-09-01T08:26:24
R1262,A280,HALL_C,2025-09-01T09:48:47
R1273,A215,HALL_B,2025-09-01T13:36:38
R1063,A272,LOBBY,2025-09-01T15:56:06
R1174,A264,HALL_A,2025-09-01T12:40:11
R1289,A364,HALL_B,2025-09-01T08:35:50
R1278,A319,HALL_A,2025-09-01T16:34:14
R1222,A198,FOOD_COURT,2025-09-01T08:41:34
R1027,A266,HALL_A,2025-09-01T11:35:50
R1195,A136,HALL_A,2025-09-01T15:15:32
R1043,A363,LOBBY,2025-09-01T17:55:44
R1191,A234,HALL_B,2025-09-01T11:09:27
R1119,A276,HALL_A,2025-09-01T13:24:04
R1278,A224,HALL_A,2025-09-01T15:53:25
R1025,A129,HALL_A,2025-09-01T15:25:44
R1207,A125,LOBBY,2025-09-01T13:30:54
R1291,A304,HALL_A,2025-09-01T09:41:43
R1042,A308,LOBBY,2025-09-01T11:05:19
R1203,A363,HALL_C,2025-09-01T16:58:39
R1053,A385,FOOD_COURT,2025-09-01T12:33:19
R1149,A179,HALL_C,2025-09-01T08:18:01
R1220,A201,HALL_B,2025-09-01T14:08:14
R1026,A304,LOBBY,2025-09-01T11:41:08
R1007,A276,HALL_C,2025-09-01T08:09:28
R1298,A309,LOBBY,2025-09-01T14:59:42
R1027,A346,HALL_B,2025-09-01T10:46:23
R1113,A277,HALL_C,2025-09-01T10:49:57
R1286,A165,HALL_B,2025-09-01T08:44:58
R1115,A399,HALL_B,2025-09-01T09:05:51
R1247,A256,FOOD_COURT,2025-09-01T13:45:00
R1067,A307,FOOD_COURT,2025-09-01T15:20:46
R1087,A289,LOBBY,2025-09-01T16:26:07
R1198,A345,HALL_B,2025-09-01T09:38:56
R1271,A352,HALL_A,2025-09-01T11:17:29
R1098,A183,HALL_B,2025-09-01T15:34:41
R1004,A166,HALL_B,2025-09-01T10:56:07
R1161,A289,HALL_A,2025-09-01T14:23:46
R1117,A127,HALL_C,2025-09-01T12:28:34
R1016,A294,HALL_B,2025-09-01T11:19:54
R1293,A185,LOBBY,2025-09-01T17:11:55
R1158,A191,HALL_C,2025-09-01T09:16:32
R1203,A377,LOBBY,2025-09-01T12:10:05
R1115,A391,HALL_B,2025-09-01T12:15:06
R1294,A113,HALL_B,2025-09-01T15:50:07
R1089,A322,FOOD_COURT,2025-09-01T15:03:03
R1193,A350,HALL_B,2025-09-01T15:53:52
R1238,A117,HALL_C,2025-09-01T09:00:21
R1143,A291,HALL_A,2025-09-01T14:46:34
R1230,A322,HALL_B,2025-09-01T13:33:50
R1100,A232,HALL_C,2025-09-01T15:23:34
R1034,A348,HALL_A,2025-09-01T10:01:01
R1277,A142,HALL_B,2025-09-01T11:13:47
R1080,A182,FOOD_COURT,2025-09-01T14:34:45
R1287,A311,HALL_C,2025-09-01T13:33:14
R1108,A333,LOBBY,2025-09-01T12:34:05
R1065,A108,HALL_C,2025-09-01T10:39:01
R1016,A191,HALL_B,2025-09-01T11:43:25
R1003,A314,LOBBY,2025-09-01T16:38:52
R1204,A106,LOBBY,2025-09-01T14:47:02
R1219,A128,LOBBY,2025-09-01T14:01:05
R1204,A296,HALL_A,2025-09-01T14:20:24
R1108,A366,LOBBY,2025-09-01T15:50:56
R1176,A109,FOOD_COURT,2025-09-01T14:13:38
R1166,A324,FOOD_COURT,2025-09-01T14:56:26
R1134,A288,LOBBY,2025-09-01T16:36:11
R1153,A253,HALL_A,2025-09-01T16:44:21
R1101,A198,HALL_B,2025-09-01T08:42:53
R1251,A303,LOBBY,2025-09-01T11:45:10
R1265,A173,HALL_C,2025-09-01T08:15:40
R1167,A152,HALL_A,2025-09-01T14:29:55
